gene_symbol,T8.M.Sp#1,T8.M.Sp#2,T8.M.Sp#3
Gm36991,0,0,0
Gm36992,0,0,2
Gm36993,0,0,0
Gm36994,0,0,0
Gm36995,1,7,1
Gm36996,0,0,0
Gm36997,0,0,0
Gm36998,0,0,0
Gm36999,11,26,11
Gm37000,0,0,0
Gm37001,0,0,0
Gm37002,0,0,0
Gm37003,0,0,0
Gm37004,0,5,0
Gm37005,0,0,0
Gm37006,0,0,0
Gm37007,0,0,0
Gm37008,4,7,4
Gm37009,0,0,0
Gm37010,63,130,79
Gm37011,0,0,0
Gm37012,0,0,2
Gm37013,0,0,0
Gm37014,0,0,0
Gm37015,0,0,0
Gm37016,0,0,0
Gm37017,0,0,0
Gm37018,0,0,0
Gm37019,18,36,25
Gm3702,0,0,0
Gm37020,0,0,0
Gm37021,0,0,0
Gm37022,1,0,0
Gm37023,4,9,1
Gm37024,0,0,1
Gm37025,0,0,0
Gm37026,0,0,0
Gm37027,0,0,3
Gm37028,0,0,0
Gm37029,0,0,0
Gm37030,0,0,0
Gm37031,0,0,0
Gm37032,0,0,0
Gm37033,267,611,331
Gm37035,0,0,0
Gm37036,7,0,3
Gm37037,0,0,0
Gm37039,3,7,4
Gm37040,0,0,0
Gm37041,0,0,0
Gm37042,0,0,0
Gm37043,0,0,0
Gm37044,0,0,0
Gm37045,3,0,0
Gm37047,0,0,0
Gm37048,9,14,6
Gm37049,0,0,0
Gm37050,0,0,0
Gm37051,0,0,0
Gm37052,27,31,17
Gm37053,93,169,131
Gm37054,0,0,0
Gm37055,0,0,0
Gm37056,0,0,0
Gm37057,0,0,0
Gm37058,0,0,0
Gm37059,0,0,0
Gm37060,0,3,0
Gm37061,0,0,0
Gm37062,0,5,1
Gm37063,0,0,0
Gm37064,0,0,0
Gm37065,30,22,7
Gm37066,0,0,0
Gm37067,0,0,0
Gm37068,5,6,1
Gm37069,2,1,1
Gm37070,2,2,0
Gm37071,0,0,0
Gm37072,2,0,3
Gm37073,0,0,0
Gm37074,0,8,0
Gm37075,0,0,0
Gm37076,0,0,0
Gm37077,0,0,0
Gm37078,0,0,1
Gm37079,0,0,0
Gm37080,6,14,1
Gm37081,0,0,0
Gm37082,5,21,10
Gm37083,0,0,0
Gm37084,4,7,8
Gm37085,0,0,0
Gm37086,0,0,0
Gm37087,0,0,0
Gm37088,0,6,2
Gm37089,0,0,0
Gm37090,3,0,2
Gm37091,0,0,0
Gm37092,0,0,0
Gm37093,0,0,0
Gm37094,0,0,0
Gm37095,0,0,0
Gm37096,0,0,0
Gm37097,0,0,0
Gm37098,1,0,0
Gm37099,0,0,0
Gm371,1,15,7
Gm37100,1,1,0
Gm37101,2,26,15
Gm37102,0,0,0
Gm37103,0,0,0
Gm37104,0,0,0
Gm37105,11,15,18
Gm37106,1,10,1
Gm37107,0,0,0
Gm37108,6,3,7
Gm37109,39,97,43
Gm37110,0,0,0
Gm37111,0,0,0
Gm37112,0,0,0
Gm37113,0,0,0
Gm37114,0,0,0
Gm37115,4,16,11
Gm37116,0,6,1
Gm37117,0,0,0
Gm37118,0,0,0
Gm37119,0,0,0
Gm3712,0,0,0
Gm37120,0,0,0
Gm37121,0,0,0
Gm37122,0,0,0
Gm37123,3,10,3
Gm37124,0,6,3
Gm37125,8,30,7
Gm37126,0,0,0
Gm37127,31,47,48
Gm37128,0,0,0
Gm37129,0,0,0
Gm37130,0,0,0
Gm37131,0,0,0
Gm37132,13,12,8
Gm37133,0,0,0
Gm37134,0,0,0
Gm37135,0,3,0
Gm37136,0,0,0
Gm37137,7,49,36
Gm37138,0,0,0
Gm37139,5,14,8
Gm37140,1,11,5
Gm37141,0,0,0
Gm37142,0,0,0
Gm37143,0,0,0
Gm37144,0,0,0
Gm37145,0,0,0
Gm37146,0,0,0
Gm37147,0,0,0
Gm37148,0,0,0
Gm3715,0,0,0
Gm37150,0,0,0
Gm37151,0,0,0
Gm37152,1,6,0
Gm37153,0,0,0
Gm37154,5,3,1
Gm37155,0,0,0
Gm37157,0,0,0
Gm37158,0,0,0
Gm37159,1,4,2
Gm3716,1,7,1
Gm37160,0,2,1
Gm37161,0,0,0
Gm37162,0,0,0
Gm37163,0,0,4
Gm37164,2,1,1
Gm37165,0,0,0
Gm37166,0,1,0
Gm37167,0,0,0
Gm37168,0,0,0
Gm37169,22,58,28
Gm37170,6,1,0
Gm37171,0,0,0
Gm37172,0,0,0
Gm37173,0,0,0
Gm37174,10,26,16
Gm37175,0,0,0
Gm37176,138,181,148
Gm37177,0,0,0
Gm37178,0,0,0
Gm37179,0,0,0
Gm37180,0,0,0
Gm37181,0,0,0
Gm37183,4,42,15
Gm37184,0,0,0
Gm37185,0,0,0
Gm37186,2,11,16
Gm37187,0,0,0
Gm37189,0,0,0
Gm37190,0,0,0
Gm37191,0,0,0
Gm37192,0,0,1
Gm37193,0,0,0
Gm37194,0,0,0
Gm37195,9,2,12
Gm37196,0,0,0
Gm37197,0,0,0
Gm37198,5,18,3
Gm37199,0,5,0
Gm37200,0,0,0
Gm37201,0,0,0
Gm37202,0,0,0
Gm37203,0,0,0
Gm37204,22,45,21
Gm37205,0,0,0
Gm37206,0,0,0
Gm37207,0,0,0
Gm37209,0,0,0
Gm37210,0,3,0
Gm37211,0,0,0
Gm37212,6,7,8
Gm37213,0,0,0
Gm37214,0,0,0
Gm37215,1,2,6
Gm37216,1,7,1
Gm37217,0,0,0
Gm37218,0,0,0
Gm37219,0,6,0
Gm37220,0,0,0
Gm37221,0,0,0
Gm37222,0,0,0
Gm37223,0,0,0
Gm37224,0,0,0
Gm37225,0,0,0
Gm37226,2,3,6
Gm37227,3,3,1
Gm37228,0,0,0
Gm37229,4,5,5
Gm37230,0,0,0
Gm37231,0,0,0
Gm37232,0,0,0
Gm37233,7,24,13
Gm37234,0,0,0
Gm37235,0,0,0
Gm37236,0,0,0
Gm37237,0,0,0
Gm37238,18,19,8
Gm37239,0,0,0
Gm3724,6,6,5
Gm37240,0,0,0
Gm37241,0,0,0
Gm37242,0,0,3
Gm37243,0,0,0
Gm37244,0,0,0
Gm37245,0,0,0
Gm37246,0,0,0
Gm37247,0,0,0
Gm37248,141,277,150
Gm37249,2,4,10
Gm37250,0,0,0
Gm37252,0,0,0
Gm37253,0,0,0
Gm37254,39,61,32
Gm37255,4,46,14
Gm37256,0,0,0
Gm37257,0,0,0
Gm37258,0,0,0
Gm37259,0,0,0
Gm3726,0,0,0
Gm37260,0,0,0
Gm37261,6,6,7
Gm37262,52,95,59
Gm37263,0,0,0
Gm37264,0,0,0
Gm37265,0,0,0
Gm37266,42,57,20
Gm37267,0,0,0
Gm37268,0,1,0
Gm37269,0,0,0
Gm3727,0,0,0
Gm37270,0,0,0
Gm37272,0,0,0
Gm37273,0,0,0
Gm37274,17,58,18
Gm37275,0,0,0
Gm37277,0,1,0
Gm37278,1,0,0
Gm37279,0,0,0
Gm37280,0,0,0
Gm37281,0,0,0
Gm37282,0,0,0
Gm37283,26,29,14
Gm37284,0,5,0
Gm37285,15,16,8
Gm37286,0,0,0
Gm37287,0,0,0
Gm37288,0,3,0
Gm37289,17,33,17
Gm37290,0,0,0
Gm37291,0,0,0
Gm37292,0,0,1
Gm37293,0,0,0
Gm37294,0,0,0
Gm37295,0,0,0
Gm37296,8,7,11
Gm37297,0,0,0
Gm37298,4,32,9
Gm37299,6,1,0
Gm37300,0,0,0
Gm37301,0,0,0
Gm37302,0,0,0
Gm37303,23,36,19
Gm37304,0,0,0
Gm37305,2,18,15
Gm37306,0,0,0
Gm37307,0,1,0
Gm37308,0,0,0
Gm37309,3,9,5
Gm37310,0,0,0
Gm37311,0,0,0
Gm37312,0,0,0
Gm37313,7,5,3
Gm37314,3,2,2
Gm37315,0,0,0
Gm37317,0,0,0
Gm37318,0,0,0
Gm37319,0,0,0
Gm37320,13,10,16
Gm37321,10,10,4
Gm37322,0,0,0
Gm37323,0,0,0
Gm37324,0,0,0
Gm37325,0,0,0
Gm37326,0,0,0
Gm37327,0,0,0
Gm37328,0,0,6
Gm37329,0,1,0
Gm37330,0,0,0
Gm37331,0,0,0
Gm37332,0,0,0
Gm37333,0,0,1
Gm37334,19,33,15
Gm37335,0,0,0
Gm37336,0,0,0
Gm37337,0,0,0
Gm37338,0,0,0
Gm37339,0,0,0
Gm37340,0,0,0
Gm37341,0,0,0
Gm37342,3,7,1
Gm37343,0,0,0
Gm37344,0,0,0
Gm37345,0,0,0
Gm37346,0,0,0
Gm37347,0,0,0
Gm37348,0,0,0
Gm37349,4,13,7
Gm37350,0,0,0
Gm37352,1,3,4
Gm37353,6,0,0
Gm37354,0,0,0
Gm37355,0,0,0
Gm37356,0,0,0
Gm37357,0,2,0
Gm37358,0,0,0
Gm37359,0,0,0
Gm37361,0,1,0
Gm37362,1,12,2
Gm37363,0,0,0
Gm37364,0,0,0
Gm37365,0,0,0
Gm37366,5,7,8
Gm37367,0,0,0
Gm37368,0,1,1
Gm37369,0,0,0
Gm37370,11,56,23
Gm37371,0,0,0
Gm37372,1,0,2
Gm37373,0,0,0
Gm37374,0,0,0
Gm37375,0,0,0
Gm37376,0,0,0
Gm37377,0,0,0
Gm37378,0,0,0
Gm37380,0,0,0
Gm37381,0,0,0
Gm37382,0,0,0
Gm37383,4,0,5
Gm37385,0,0,0
Gm37386,0,0,0
Gm37387,243,441,185
Gm37388,0,0,0
Gm37389,0,0,0
Gm3739,0,0,1
Gm37390,27,54,38
Gm37391,1,2,1
Gm37392,0,0,0
Gm37393,0,1,1
Gm37395,0,0,0
Gm37396,0,0,0
Gm37397,8,1,13
Gm37398,0,0,0
Gm37399,3,5,1
Gm37400,0,0,0
Gm37401,0,0,0
Gm37402,0,0,0
Gm37403,0,0,0
Gm37404,0,0,0
Gm37406,0,0,0
Gm37407,9,28,27
Gm37409,12,20,20
Gm37410,0,0,0
Gm37411,0,1,0
Gm37412,0,9,0
Gm37415,0,0,0
Gm37416,0,0,0
Gm37417,0,0,0
Gm37418,0,0,0
Gm37419,0,0,0
Gm3742,0,0,0
Gm37420,17,33,17
Gm37421,1,0,0
Gm37422,2,1,3
Gm37423,86,134,80
Gm37424,0,0,0
Gm37425,0,0,0
Gm37426,0,0,0
Gm37427,0,0,0
Gm37428,0,0,0
Gm37429,0,0,0
Gm37430,0,0,0
Gm37431,0,0,0
Gm37432,0,0,0
Gm37433,0,0,0
Gm37434,0,0,0
Gm37435,0,0,0
Gm37436,16,6,7
Gm37437,0,0,0
Gm37438,0,0,0
Gm37439,0,0,0
Gm37440,0,0,0
Gm37441,0,0,0
Gm37442,0,0,0
Gm37443,0,0,0
Gm37444,0,0,0
Gm37445,0,0,0
Gm37446,0,0,0
Gm37447,8,21,8
Gm37448,0,0,0
Gm37449,0,0,0
Gm3745,0,0,0
Gm37450,0,0,0
Gm37451,0,0,0
Gm37452,0,0,0
Gm37454,0,0,0
Gm37455,0,0,0
Gm37456,0,0,0
Gm37457,0,0,0
Gm37458,0,0,0
Gm37459,0,0,0
Gm37460,0,0,0
Gm37461,0,0,0
Gm37462,0,0,0
Gm37463,0,4,6
Gm37464,0,0,0
Gm37465,4,22,11
Gm37466,0,0,0
Gm37467,0,0,0
Gm37468,0,0,0
Gm37469,8,18,14
Gm37470,10,24,8
Gm37472,31,66,57
Gm37473,0,0,0
Gm37474,70,98,48
Gm37475,0,0,0
Gm37476,0,0,0
Gm37477,0,0,0
Gm37478,0,0,0
Gm37479,0,0,0
Gm37480,0,0,0
Gm37481,0,0,0
Gm37482,0,0,0
Gm37483,0,0,0
Gm37484,0,0,0
Gm37485,0,3,0
Gm37486,3,3,1
Gm37488,20,129,71
Gm37489,0,0,0
Gm37490,1,4,1
Gm37491,0,0,0
Gm37492,0,0,0
Gm37493,0,0,0
Gm37494,121,278,138
Gm37495,0,0,0
Gm37496,0,0,0
Gm37497,0,0,0
Gm37498,0,0,0
Gm37499,8,7,0
Gm37500,0,0,0
Gm37501,0,0,0
Gm37502,0,2,0
Gm37503,1,2,0
Gm37504,0,0,0
Gm37505,0,0,0
Gm37506,1,1,0
Gm37508,0,0,0
Gm37509,0,2,0
Gm37510,2,61,17
Gm37511,0,0,0
Gm37513,0,0,0
Gm37514,3,5,3
Gm37515,0,0,0
Gm37516,0,0,0
Gm37517,0,0,0
Gm37518,0,0,0
Gm37519,6,11,6
Gm3752,0,0,0
Gm37520,60,82,67
Gm37521,0,0,0
Gm37522,6,16,12
Gm37523,0,0,0
Gm37524,0,0,0
Gm37525,0,0,0
Gm37526,0,0,0
Gm37527,0,0,0
Gm37529,1,7,4
Gm37530,0,0,0
Gm37531,56,124,81
Gm37533,0,0,0
Gm37534,0,33,20
Gm37535,0,0,0
Gm37536,0,2,1
Gm37537,5,10,3
Gm37538,0,0,0
Gm37539,0,0,1
Gm37541,1,8,2
Gm37542,0,0,0
Gm37543,0,0,0
Gm37544,0,0,0
Gm37545,0,0,0
Gm37547,0,0,0
Gm37548,0,0,2
Gm37549,2,4,1
Gm3755,0,0,0
Gm37550,0,0,0
Gm37551,0,2,0
Gm37552,0,0,0
Gm37553,6,39,2
Gm37555,0,0,0
Gm37556,0,0,0
Gm37557,0,0,0
Gm37558,80,209,86
Gm37559,0,0,0
Gm3756,0,1,0
Gm37560,0,0,0
Gm37561,0,0,0
Gm37562,0,0,0
Gm37563,0,0,0
Gm37564,0,0,0
Gm37565,0,0,0
Gm37566,8,32,12
Gm37567,0,0,0
Gm37568,1,5,2
Gm37569,1,13,6
Gm3757,0,0,0
Gm37570,15,12,27
Gm37571,0,2,2
Gm37572,0,0,0
Gm37573,0,0,0
Gm37574,0,0,0
Gm37575,0,0,0
Gm37576,0,0,0
Gm37577,0,0,0
Gm37578,0,0,0
Gm37579,0,1,0
Gm37580,0,0,0
Gm37581,9,37,21
Gm37582,0,0,0
Gm37583,1,6,5
Gm37584,10,5,2
Gm37585,0,0,0
Gm37586,0,0,0
Gm37587,0,0,0
Gm37588,10,11,2
Gm37589,38,141,69
Gm37590,0,0,0
Gm37591,0,0,0
Gm37592,0,0,0
Gm37593,74,210,56
Gm37595,0,0,0
Gm37596,0,0,0
Gm37597,0,0,0
Gm37598,2,2,6
Gm37599,0,0,1
Gm3760,0,0,0
Gm37600,0,0,1
Gm37601,0,0,0
Gm37602,0,0,0
Gm37603,0,0,0
Gm37604,0,0,0
Gm37606,0,0,0
Gm37607,6,9,4
Gm37608,0,0,0
Gm37609,0,0,0
Gm37610,0,1,0
Gm37611,0,0,0
Gm37612,0,2,0
Gm37613,0,0,0
Gm37614,0,0,0
Gm37616,0,0,0
Gm37617,0,0,0
Gm37618,0,8,0
Gm37619,0,0,0
Gm37620,0,0,0
Gm37621,15,22,20
Gm37622,0,0,0
Gm37623,0,0,0
Gm37624,0,0,0
Gm37625,3,4,0
Gm37626,0,0,0
Gm37627,0,0,0
Gm37628,0,0,0
Gm37629,0,0,0
Gm37630,0,0,0
Gm37631,0,0,0
Gm37632,4,11,2
Gm37633,0,1,0
Gm37634,0,0,0
Gm37635,0,0,0
Gm37636,0,0,0
Gm37637,1,14,3
Gm37638,0,3,0
Gm37639,33,64,46
Gm3764,0,0,0
Gm37640,2,3,0
Gm37641,0,0,0
Gm37642,5,8,10
Gm37643,0,0,0
Gm37644,0,0,0
Gm37645,82,112,63
Gm37646,4,4,2
Gm37647,0,0,0
Gm37648,9,19,5
Gm37649,0,0,0
Gm3765,0,0,0
Gm37650,0,3,0
Gm37651,0,1,0
Gm37652,0,0,0
Gm37653,23,53,34
Gm37654,0,0,0
Gm37655,3,9,3
Gm37656,0,0,0
Gm37657,0,0,0
Gm37658,0,0,0
Gm37659,0,0,0
Gm37660,2,11,4
Gm37661,0,0,0
Gm37662,0,0,0
Gm37663,19,76,48
Gm37664,0,0,0
Gm37665,0,0,0
Gm37666,0,3,1
Gm37667,0,0,0
Gm37668,0,0,0
Gm37669,0,2,0
Gm37670,0,0,0
Gm37671,0,0,0
Gm37672,4,4,4
Gm37673,0,1,0
Gm37674,0,0,0
Gm37675,6,38,14
Gm37676,0,0,0
Gm37677,9,37,10
Gm37678,2,7,8
Gm37679,0,0,0
Gm37681,0,0,0
Gm37682,0,0,0
Gm37684,0,0,0
Gm37685,5,3,3
Gm37686,0,0,0
Gm37687,0,0,0
Gm37688,1,0,1
Gm37689,1,0,0
Gm37690,0,0,0
Gm37691,3,10,10
Gm37692,0,0,0
Gm37693,0,0,0
Gm37694,0,0,0
Gm37695,0,0,0
Gm37696,1,3,0
Gm37697,0,0,0
Gm37698,0,0,0
Gm37699,19,31,30
Gm37700,0,0,0
Gm37701,0,0,0
Gm37702,2,1,14
Gm37703,0,0,0
Gm37705,0,0,0
Gm37706,10,27,8
Gm37707,1,2,0
Gm37708,0,0,0
Gm37709,0,0,2
Gm37710,0,0,2
Gm37711,0,0,0
Gm37712,0,0,0
Gm37713,0,0,0
Gm37714,0,0,0
Gm37715,0,0,0
Gm37716,1,6,1
Gm37717,0,0,0
Gm37718,14,56,28
Gm37719,0,0,0
Gm3772,0,0,0
Gm37720,0,0,0
Gm37721,0,0,0
Gm37722,0,0,0
Gm37723,0,0,0
Gm37724,0,0,0
Gm37725,0,0,0
Gm37726,0,15,7
Gm37727,0,0,0
Gm37728,26,84,35
Gm37729,0,0,0
Gm37730,0,0,0
Gm37731,0,0,0
Gm37732,0,0,0
Gm37733,2,1,4
Gm37734,0,0,0
Gm37735,0,0,0
Gm37736,0,0,0
Gm37737,0,0,0
Gm37738,65,52,41
Gm37739,0,0,0
Gm3774,0,0,0
Gm37740,0,0,0
Gm37741,0,0,0
Gm37742,0,0,0
Gm37743,0,0,0
Gm37744,0,0,0
Gm37745,12,13,8
Gm37746,0,0,0
Gm37747,1,16,2
Gm37748,0,3,0
Gm37749,0,0,0
Gm37750,0,1,0
Gm37751,0,0,0
Gm37752,0,0,0
Gm37753,0,0,0
Gm37754,0,0,0
Gm37755,0,1,3
Gm37756,2,0,1
Gm37757,0,0,0
Gm37758,0,0,0
Gm37759,0,0,0
Gm3776,0,0,0
Gm37760,83,131,88
Gm37761,0,0,0
Gm37762,0,0,0
Gm37763,0,0,0
Gm37764,0,0,0
Gm37765,0,0,0
Gm37766,8,7,8
Gm37767,0,0,0
Gm37768,11,34,8
Gm37769,0,0,0
Gm37770,0,0,0
Gm37771,0,0,0
Gm37772,0,1,0
Gm37773,0,0,0
Gm37774,0,0,0
Gm37775,0,0,0
Gm37776,0,0,0
Gm37777,0,0,0
Gm37778,0,0,0
Gm37779,0,0,0
Gm37780,14,22,13
Gm37781,0,0,0
Gm37782,0,0,0
Gm37783,0,0,0
Gm37784,0,0,0
Gm37785,0,0,0
Gm37786,1,0,0
Gm37787,1,5,4
Gm37788,0,0,0
Gm37789,0,0,0
Gm37790,6,8,2
Gm37791,0,0,0
Gm37792,0,0,0
Gm37793,0,0,0
Gm37795,0,0,0
Gm37796,0,0,0
Gm37797,0,0,0
Gm37798,0,0,0
Gm37799,1,0,0
Gm378,0,0,0
Gm37800,0,0,0
Gm37801,0,0,0
Gm37802,3,1,7
Gm37803,0,0,0
Gm37804,0,0,0
Gm37805,0,0,0
Gm37806,0,0,6
Gm37807,0,0,0
Gm37808,0,0,0
Gm37809,0,1,4
Gm37811,0,0,0
Gm37812,0,0,0
Gm37813,0,0,0
Gm37814,0,0,0
Gm37815,0,2,0
Gm37817,0,1,1
Gm37818,0,0,0
Gm37819,0,0,0
Gm37820,7,3,1
Gm37821,0,1,0
Gm37822,0,0,0
Gm37824,0,0,2
Gm37825,0,0,0
Gm37826,0,0,0
Gm37827,0,0,0
Gm37828,0,0,0
Gm37829,27,30,32
Gm37830,0,0,0
Gm37831,0,0,0
Gm37832,0,0,0
Gm37833,0,0,0
Gm37834,0,0,0
Gm37835,0,0,0
Gm37836,0,0,0
Gm37837,0,0,0
Gm37838,0,0,0
Gm37839,0,0,0
Gm37840,0,0,0
Gm37841,0,0,0
Gm37842,7,5,2
Gm37843,0,0,0
Gm37844,4,8,5
Gm37845,0,0,0
Gm37846,0,3,0
Gm37847,0,0,0
Gm37848,0,0,0
Gm37849,0,6,1
Gm3785,1,0,1
Gm37850,6,3,7
Gm37851,0,0,0
Gm37852,0,0,0
Gm37853,0,0,0
Gm37854,0,0,0
Gm37855,0,0,0
Gm37856,0,1,3
Gm37857,0,0,0
Gm37858,0,0,0
Gm37859,0,13,1
Gm3786,0,0,0
Gm37860,3,14,12
Gm37861,0,0,0
Gm37862,0,0,0
Gm37863,0,0,0
Gm37864,4,35,8
Gm37865,0,0,0
Gm37866,0,0,0
Gm37867,0,0,0
Gm37868,2,32,37
Gm37869,0,0,0
Gm37870,0,0,0
Gm37871,0,0,0
Gm37872,0,0,0
Gm37873,1,0,0
Gm37875,0,0,0
Gm37876,0,0,2
Gm37877,0,0,0
Gm37878,0,0,0
Gm37879,29,69,26
Gm3788,0,0,1
Gm37880,0,0,0
Gm37881,0,0,0
Gm37882,0,0,0
Gm37883,0,0,0
Gm37884,0,0,0
Gm37885,0,2,1
Gm37886,2,8,2
Gm37887,0,0,0
Gm37889,0,0,0
Gm37890,0,0,0
Gm37891,0,0,0
Gm37892,0,0,0
Gm37893,26,38,22
Gm37894,3,0,0
Gm37895,0,0,0
Gm37896,0,0,0
Gm37897,0,0,0
Gm37898,0,0,0
Gm37899,0,0,0
Gm379,0,0,0
Gm37900,0,19,7
Gm37901,0,0,0
Gm37902,26,45,33
Gm37903,0,0,0
Gm37904,0,0,0
Gm37905,0,0,0
Gm37906,15,56,33
Gm37907,0,0,0
Gm37908,0,0,0
Gm37909,0,2,1
Gm3791,13,23,6
Gm37910,0,0,0
Gm37911,0,0,0
Gm37912,0,0,0
Gm37913,0,0,0
Gm37914,3,8,6
Gm37915,0,1,0
Gm37916,0,0,0
Gm37917,0,0,0
Gm37918,0,0,0
Gm37920,0,0,0
Gm37921,0,0,0
Gm37922,0,0,0
Gm37923,0,0,0
Gm37924,0,0,0
Gm37925,0,0,0
Gm37926,0,0,9
Gm37927,0,0,0
Gm37928,0,4,0
Gm37929,0,0,0
Gm3793,1,9,6
Gm37930,0,0,2
Gm37931,6,7,10
Gm37932,0,0,0
Gm37933,1,5,2
Gm37934,0,0,0
Gm37935,0,1,0
Gm37936,0,0,0
Gm37937,0,0,0
Gm37939,0,0,0
Gm37940,106,178,98
Gm37941,0,0,0
Gm37942,0,0,0
Gm37943,9,6,8
Gm37944,0,0,0
Gm37945,0,0,0
Gm37946,1,7,0
Gm37947,0,0,0
Gm37948,0,0,0
Gm37949,29,55,20
Gm37950,0,0,0
Gm37951,0,0,0
Gm37952,0,0,0
Gm37953,7,9,4
Gm37954,5,15,4
Gm37955,2,0,0
Gm37956,2,0,0
Gm37957,0,0,0
Gm37958,0,0,0
Gm37959,0,0,0
Gm37960,1,5,1
Gm37961,0,0,0
Gm37962,16,28,18
Gm37963,16,18,12
Gm37964,0,1,0
Gm37965,0,0,0
Gm37966,0,0,0
Gm37967,13,2,0
Gm37968,5,7,4
Gm37969,0,0,0
Gm37970,0,0,0
Gm37971,0,0,0
Gm37972,0,0,0
Gm37973,0,2,0
Gm37974,0,0,0
Gm37975,0,3,4
Gm37976,0,0,0
Gm37977,0,0,0
Gm37978,8,12,10
Gm37979,6,34,12
Gm37980,0,0,0
Gm37981,2,0,1
Gm37982,4,5,3
Gm37983,3,6,3
Gm37984,0,0,0
Gm37985,0,0,2
Gm37986,0,2,0
Gm37987,0,0,0
Gm37988,0,0,0
Gm37989,0,0,0
Gm37990,0,0,0
Gm37991,0,0,0
Gm37993,0,0,0
Gm37994,0,0,0
Gm37995,0,0,0
Gm37996,0,0,0
Gm37997,0,0,0
Gm37998,0,0,0
Gm37999,0,0,0
Gm3800,2,3,1
Gm38000,0,0,0
Gm38001,0,0,1
Gm38002,0,0,0
Gm38003,0,0,0
Gm38004,0,0,0
Gm38005,0,0,0
Gm38006,0,0,0
Gm38007,0,0,0
Gm38008,0,0,0
Gm38009,0,2,0
Gm38010,9,10,8
Gm38011,0,0,0
Gm38012,0,0,0
Gm38013,0,0,0
Gm38014,23,37,17
Gm38015,0,0,0
Gm38016,0,0,0
Gm38017,0,0,0
Gm38018,0,0,0
Gm38019,0,0,0
Gm38020,10,33,10
Gm38021,5,14,1
Gm38022,1,1,0
Gm38024,0,0,0
Gm38025,0,0,0
Gm38026,0,0,0
Gm38027,0,0,0
Gm38028,0,0,0
Gm38029,0,0,0
Gm38030,0,0,0
Gm38031,0,0,0
Gm38032,0,0,0
Gm38033,0,0,0
Gm38034,20,23,8
Gm38035,0,0,0
Gm38036,0,0,0
Gm38037,0,0,0
Gm38038,0,1,1
Gm38039,0,0,0
Gm38040,0,0,0
Gm38041,0,0,0
Gm38042,0,0,0
Gm38043,11,50,15
Gm38044,0,0,0
Gm38045,0,0,0
Gm38046,0,0,0
Gm38047,0,2,1
Gm38048,0,0,0
Gm38049,0,0,0
Gm38050,0,0,0
Gm38051,0,0,0
Gm38053,0,0,1
Gm38054,0,0,0
Gm38055,0,0,0
Gm38056,1,11,2
Gm38057,19,65,28
Gm38058,0,0,0
Gm38059,0,0,0
Gm38060,0,0,0
Gm38061,0,0,0
Gm38062,117,230,158
Gm38063,0,0,0
Gm38064,0,0,0
Gm38065,0,0,0
Gm38066,0,0,0
Gm38067,12,26,7
Gm38068,0,0,0
Gm38069,0,0,0
Gm3807,0,3,0
Gm38070,0,1,0
Gm38071,0,0,0
Gm38072,0,0,0
Gm38073,0,0,0
Gm38074,0,0,0
Gm38075,0,0,0
Gm38076,0,0,0
Gm38077,11,26,14
Gm38078,0,0,0
Gm38079,0,0,0
Gm38080,0,0,0
Gm38081,0,1,2
Gm38082,51,82,47
Gm38083,0,0,0
Gm38084,0,0,0
Gm38085,0,0,0
Gm38086,0,0,0
Gm38087,0,0,0
Gm38088,0,0,0
Gm38089,0,0,0
Gm3809,0,0,0
Gm38090,0,0,0
Gm38091,1,7,13
Gm38092,0,0,0
Gm38093,0,0,0
Gm38094,0,0,0
Gm38095,0,0,0
Gm38096,0,0,0
Gm38097,0,0,0
Gm38098,1,3,0
Gm38099,0,11,4
Gm381,0,0,0
Gm3810,0,0,0
Gm38100,0,0,0
Gm38101,0,0,0
Gm38102,0,13,3
Gm38103,0,0,0
Gm38104,2,4,5
Gm38105,0,0,0
Gm38106,0,0,0
Gm38107,0,0,0
Gm38108,1,0,0
Gm38109,0,0,0
Gm38110,1,0,0
Gm38111,22,42,14
Gm38113,0,0,0
Gm38114,0,0,0
Gm38115,36,124,65
Gm38116,0,0,0
Gm38117,0,0,0
Gm38118,184,348,175
Gm38119,0,0,0
Gm38120,24,37,31
Gm38121,0,0,0
Gm38122,0,0,0
Gm38123,0,0,0
Gm38124,0,0,0
Gm38125,0,6,0
Gm38126,30,41,19
Gm38127,0,0,0
Gm38128,0,0,0
Gm38130,0,3,1
Gm38131,0,0,0
Gm38132,0,0,0
Gm38133,0,0,0
Gm38134,8,10,5
Gm38135,0,0,0
Gm38136,0,0,0
Gm38137,0,0,0
Gm38138,0,0,0
Gm38139,0,0,0
Gm38140,0,1,0
Gm38141,0,0,0
Gm38142,72,90,25
Gm38143,0,0,0
Gm38144,0,0,0
Gm38145,0,0,0
Gm38146,0,2,0
Gm38147,11,19,7
Gm38148,0,0,0
Gm38149,0,0,0
Gm38150,0,0,2
Gm38151,0,0,0
Gm38152,0,0,0
Gm38153,0,0,0
Gm38154,0,0,0
Gm38155,2,5,7
Gm38156,3,10,1
Gm38157,0,0,0
Gm38158,0,0,0
Gm38159,0,0,0
Gm3816,0,0,0
Gm38160,0,0,0
Gm38161,0,0,0
Gm38162,12,32,28
Gm38163,1,0,1
Gm38164,2,0,0
Gm38165,0,0,0
Gm38166,0,0,0
Gm38167,0,0,0
Gm38168,0,0,0
Gm38169,0,0,0
